video_id,title,published_at
vrIls3HXAu4,24 Myths About Space Crashed With Facts,2020-04-25T11:00:31Z
cg8QLB6CoYg,"The Smallest Mammals, Fish and Insects on Earth",2020-04-25T03:00:21Z
Osxw5jf0_1M,12 Survival Riddles to Keep You Alive,2020-04-24T17:00:11Z
CIyt2YfC7Gc,That's Why Airplanes Have to Fly So High,2020-04-24T11:00:10Z
IYecoOMOdBQ,22 Ordinary Things That Haven't Been Caught on Camera,2020-04-24T03:00:04Z
W90w6xm6LJU,110 Random Facts I Had to Double-Check to Believe,2020-04-23T15:28:43Z
JPuwPC8RZ7E,What If We Had Four Arms Instead of Two,2020-04-23T11:00:08Z
UEEHIcmljBQ,There Could Be Another Universe Beside Ours,2020-04-23T03:00:11Z
34PsAZxibek,What Princess Diana Was Trying to Say Wearing 2 Watches,2020-04-22T11:00:04Z
Ip1CQsemz9Q,32 Rare Facts You Wouldn't Guess About Different Countries,2020-04-21T17:00:06Z
fCz-oraH7dg,That's Why Piggy Banks Are Pigs,2020-04-21T11:00:20Z
jWj2Frmxs_8,6 Muscles You Should Train Together to Get Bulky Fast,2020-04-21T03:00:11Z
RuHx2cpjtik,"19 Biggest, Fastest, and Other Most Things Compared",2020-04-20T17:00:16Z
rPJzmZLuYhI,Hidden Features in 34 Things You Use Every Day,2020-04-20T11:00:23Z
8dXQGNHkdho,Only 2% Will Pass And Survive in an Extreme Situation,2020-04-20T03:00:02Z
kFtw-kU9wVA,"What If You Order 1,000 Food Deliveries at the Same Time",2020-04-19T17:00:17Z
VhiUcFAwF8g,20 Fun Riddles to Enjoy in Your Time at Home,2020-04-19T03:00:09Z
qkRz7MsylsY,Dinosaurs Can Come Back in the Near Future,2020-04-18T03:00:22Z
T0vp48O5ZN8,98% Can't Guess the Movie in 5 Seconds,2020-04-17T17:00:10Z
K_8fVzv_R4I,13 Ordinary Things Pilots Can't Do on Board,2020-04-17T11:00:11Z
RX-f5ZTrplc,Why Passing Airport Security Takes So Long,2020-04-17T03:00:10Z
UhiS1WV8Las,36 Incredible Space Facts Only Astronomers Know,2020-04-16T17:00:10Z
kZB4eOHUD7c,21 Ways to Turn Your Phone into Something Cool,2020-04-16T11:00:31Z
wRW99rDOU3Q,70 Short Body Facts to Make You Feel Special,2020-04-16T03:00:13Z
OjU7_OU6K64,38 Facts About China Most Foreigners Don't Know,2020-04-15T17:00:19Z
tQI_mGEFgWs,24 Curious Secrets of the World's Super Skyscrapers,2020-04-15T11:00:22Z
uLLjTxCPEAw,14 Challenging Riddles for the True Problem Solvers,2020-04-15T03:00:09Z
h7EWGNYF-W8,13 Amazing Facts About Stars You Forgot to Check,2020-04-14T17:00:25Z
Y35J-bNkL3k,50 Quick Body Facts for Your Next Conversation,2020-04-14T03:00:16Z
0r39gUV1qK0,What to Do When Someone is Following You on the Street,2020-04-13T17:00:00Z
pTxQw1Q9CWw,100+ Most Unexpected Facts About the World,2020-04-13T15:53:27Z
-DnnS_nda7M,What a Sleeping Position Reveals About Your Cat,2020-04-13T03:00:01Z
xd4lHTHBd18,6-Minute Workout for Bigger Shoulders,2020-04-12T17:00:16Z
OwDmmLNKh8g,What Would Happen If You Stay at Home for a Month,2020-04-12T03:00:11Z
JaDsHDFhA6s,99 Quick Human Body Facts You Wish You'd Known Before,2020-04-11T17:00:11Z
2W8dHEZ7Rt4,23 Important Secrets Smartphone Sales Didn't Want to Share,2020-04-11T11:00:02Z
u2gcRhBGUDE,"How to Get a Top Comment and 100,000 Followers",2020-04-11T03:00:11Z
9-o2bHsKc8c,What If a Train Engine is Replaced with a Jet Engine (and 17 Unbelievable Vehicles),2020-04-10T11:00:09Z
p55F7PYw9hE,11 Survival Riddles to Stay Alive No Matter What Occurs,2020-04-09T17:00:17Z
5q5joCq4vlI,42 Ridiculous Phone Accessories You'll Want After Seeing,2020-04-09T11:00:05Z
0mtXH6XMYLA,25 Things People Throw Away But They Cost a Lot,2020-04-09T03:00:00Z
XxVkrxitTds,The Biggest Collection of Riddles to Keep You Busy for Hours,2020-04-08T19:44:46Z
Q46-ErJiHEA,What If We Built a Wall Between People and Wildlife,2020-04-08T17:00:17Z
svjNp8a0uAw,11 Riddles to Level Up Your Survival Skills,2020-04-08T03:00:24Z
pmqZIgwE9N4,A House That's Always Moving and 17 Jaw-Dropping Mansions,2020-04-07T17:00:21Z
zTSkPoj7nek,What Would Happen If You Swallowed a Magnet by Accident,2020-04-07T11:00:18Z
XH78d_vpiEk,How to Solve a Skewb in Less Than 5 Minutes | The Easiest Tutorial,2020-04-07T03:00:07Z
jfPZWiTOugg,What If You Could Travel at the Speed of Light,2020-04-06T17:00:14Z
9RAFgKcY4uA,Self-Driving Cars: 7 Pros and 7 Cons,2020-04-06T11:00:04Z
XaLAZ7RIZzg,"Don't Leave a Charger Plugged in Without a Device, Here's Why",2020-04-06T03:00:15Z
i7PiwFIk5v4,20+ Hidden Things a Deliveryman Won't Tell You About,2020-04-05T11:00:19Z
xIhMzuGG4Tc,"If You Solve These 21 Riddles, You're a Real Brainiac",2020-04-04T17:00:30Z
69G3ZRdAzM8,Only 14 Exercises You Need for Bigger Forearms,2020-04-04T11:00:02Z
TovM3wfl-Ow,The 40 Most Expensive Things in the World,2020-04-04T03:00:19Z
S_vYX_4UnHc,27 Random Facts You Haven't Heard a Million Times,2020-04-03T17:00:21Z
pcGx-nLqk9E,The Greatest Collection of Mind-Blowing Facts,2020-04-03T15:33:36Z
JfT02DQPxSY,25 Airplane Small Details You Haven't Noticed Yet,2020-04-03T11:00:09Z
fCih_tqfQ1s,13 Logic Riddles 98% Get Wrong on First Attempt,2020-04-03T03:00:13Z
0Fr3sSO8g5E,25 Rare Facts About Sleep And Why We Need Blankets,2020-04-02T17:00:02Z
KKbWKMNeMTs,What Future Passenger Planes Will Look Like,2020-04-02T11:00:08Z
08xZ00YEKbw,10 Riddles to Test Your Survival Skills These Days,2020-04-02T03:00:00Z
oB9e0nJZ-ps,"The Way We Board Planes Makes No Sense, Here's Why",2020-04-01T17:00:30Z
HuUG-uT5ElQ,A Huge Hole in the Lake Hides an Underwater Town,2020-04-01T11:00:13Z
3Ov7X9KAqk8,15 Ways to Lose More Weight While Sleeping,2020-04-01T03:00:00Z
HX9sI081qTA,20 Tricky Riddles That'll Make You Smarter,2020-03-31T17:00:16Z
xU-6ch4rs94,A Star 200 MLN Years Older Than the Universe Can't Be Explained,2020-03-31T11:00:18Z
HEm7eL7wynk,8-Minute Simple Workout to Lose Weight Without Gym,2020-03-30T17:00:07Z
lnWyiUhKYTM,17 Myths About Pets You Can Stop Believing,2020-03-30T11:00:30Z
N9aA9hYZ-SE,Why So Many Logos Are Red These Days,2020-03-30T03:00:07Z
HpMeDDsDf7M,31 Small Secrets Hidden in Everyday Things,2020-03-29T17:00:06Z
e1yAngU_eQg,17 Fresh Riddles That Are Easier Than You Think,2020-03-29T11:00:17Z
uJPp4huZTOw,You're Probably Washing Your Hands Wrong,2020-03-28T17:00:17Z
J9qzH90e3-g,37 Tricky Riddles That Will Keep Your Brain Busy,2020-03-28T16:24:59Z
09_dfBF7xaE,40 Short Psychological Facts To Know People Better,2020-03-28T11:00:00Z
xHJLxne3c2c,What Happens When You Swallow a Cherry Pit,2020-03-27T17:00:36Z
44sX17tvV58,30 Short Random Facts You Didn't Expect to Hear,2020-03-27T11:00:02Z
gK4p4QtU6-w,18 Psychological Tips to Win in Every Situation,2020-03-27T03:00:09Z
o7Dh_4B1izI,47 Unknown Facts That'll Make You Feel Proud of Your Body,2020-03-26T17:00:19Z
ZTZFy6Jl0AU,What Happens After You Flush on a Submarine,2020-03-26T03:00:05Z
3zCkIn697Ak,20 Hidden Uses of Everyday Objects,2020-03-25T17:00:01Z
cBQH8tJagnM,100+ Little-Known But True Facts About Your Body,2020-03-25T15:41:14Z
5DVcdfgNgIQ,23 Survival Tricks That Might Save Your Life One Day,2020-03-25T11:00:03Z
A2qzfBG_wh4,27 Pilots' Phrases Passengers Know Nothing About,2020-03-25T03:00:02Z
bqfNlooHLYk,"When Your Dog's Tail Turns to the Left, Run Away With Your Pet",2020-03-24T17:00:13Z
RjYayyU2LiE,The Biggest Collection of Guinness World Records,2020-03-24T16:18:00Z
b8gFRkzhlkM,12 Extinct Dog Breeds And 9 New You Haven't Heard About,2020-03-24T11:00:11Z
O5H7Ddlwmyc,That's Why Your Cat Sleeps with You,2020-03-23T17:00:16Z
FEulbOy4wVg,An Easy Way to Survive an Abduction (Just in Case),2020-03-23T03:00:33Z
eGc6OrPHIIU,19 Strange But True Habits of the Richest People,2020-03-22T17:00:08Z
3hLrmtCBRHs,"If You Use Unofficial Phone Charger, You'll Stop Now",2020-03-22T03:00:02Z
fCnppJyI_8M,9 Quick Exercises to Build Lower Chest With No Effort,2020-03-21T17:00:12Z
VKJTDtT01Es,16 Airplane Facts to Remember on Your Next Flight in 2020,2020-03-21T11:00:25Z
aLQoC-Yy3Tk,Why No One Can Use a Bathroom Until Takeoff and 6 Important Airplane Facts,2020-03-21T03:00:00Z
LlCkrcMRRUY,200 Most Unexpected Questions to Ask Your Friends,2020-03-20T19:02:21Z
F1gVGElRc4A,40 Incredible Facts About Space That Are Easy to Remember,2020-03-20T11:00:04Z
HU4ehHS-NR0,17 Most Unexpected Comparisons You've Ever Heard,2020-03-20T03:00:02Z
z7IZOTAXcjA,What Makes Neutron Stars the Most Extreme Things in the Universe,2020-03-19T17:00:29Z
CDH-3Y14_UE,43 Unbelievable World Records You Could Beat Any Minute,2020-03-19T11:00:09Z
AU3m6eK2bfM,48 Easy Riddles You Can Solve in 10 Seconds,2020-03-19T03:00:02Z
IGd7Cawfqv8,What Stones Along Railway Tracks Mean,2020-03-18T11:00:08Z
Z1RfCt80hGQ,What If All People Flushed at the Same Time,2020-03-17T17:00:16Z
1iEKIcIdnq4,What If a Drop of Lava Fell on You,2020-03-17T11:00:00Z
vIFFx4pEP48,What If the Giant Titanoboa Didn't Go Extinct,2020-03-17T03:00:07Z
NdXvYV19rgM,8 Things Rich People Don’t Spend Their Money On,2020-03-16T17:00:06Z
_RfnKyVJjfM,What Would Happen If You Stop Walking Upright,2020-03-16T11:00:13Z
jnjq8mXNIHw,That's Why Escalator Stairs Have Grooves,2020-03-16T03:00:05Z
V1fOhzwFs3I,4 Tips on How to Survive a Sinking Cruise Ship,2020-03-15T17:00:11Z
C8zl-pfOsOc,What Happens to Your Body in Virtual Reality,2020-03-15T11:00:03Z
N5IaXmyqOmc,11 Things About Landing Pilots Want You to Know,2020-03-15T03:00:04Z
JOI-iOX_pcc,Easy and Quick Eye Exercises to Improve Your Vision,2020-03-14T17:00:12Z
tGqnyKUJS10,10 Reasons Why Transparent Phones Would be Great,2020-03-13T17:00:16Z
Z3uHJ8kmvx0,17 Fresh Riddles That Will Keep You Busy for Hours,2020-03-13T11:00:13Z
cjsZ9LRB65g,9 Travel Tips to Stay Safe from Germs on a Plane,2020-03-13T03:00:06Z
k9l4yFyPwW8,12 Most Incredible Projects of Dubai That Will Impress You,2020-03-12T17:00:26Z
NV__FoRdvU4,16 Japanese Etiquette Rules Most Foreigners Break,2020-03-12T11:00:08Z
EhUEB1-KPVs,30+ Little-Known Tricks to Read Strangers Like an Open Book,2020-03-12T03:00:01Z
GO0njJ9O1Nk,15 Hard Riddles That Will Trick Your Mind,2020-03-11T11:00:04Z
Cs8bMZu4n8I,15 Simple but Effective Exercises to Lose Belly Fat,2020-03-11T03:00:05Z
a3inoNz-Emg,What'll Happen to You If They Forget to Pressurize a Plane,2020-03-10T17:00:02Z
OnBgO_6lRZc,14 Survival Movie Myths Debunked,2020-03-10T11:00:05Z
FJIAzuSaasE,8-Minute Home Workout to Get Rid of Hip Dips,2020-03-10T03:00:00Z
WDcumjCNeJk,First Vs. Business Class: What's the Main Difference,2020-03-09T17:00:06Z
VoSwZNS1ns0,25 Tricks Travelers Don't Talk About on Social Media,2020-03-09T11:00:07Z
Jmr7u35jf6w,16 Eye-Opening Facts Pilots Don't Usually Share,2020-03-08T11:00:04Z
imkNBNxnBq4,29 Mind-Blowing Magic Tricks You Can Do at Home,2020-03-08T03:00:04Z
gmm5dgjy4no,16 Main Tips to Protect Yourself from a Virus on a Plane,2020-03-07T17:00:09Z
LidPBmLcEH0,Would You Survive the Titanic | New Online Game,2020-03-07T11:00:12Z
fRzTClLsnqs,8 Things Sharks Do for You Without You Knowing,2020-03-06T17:00:21Z
JxQ7Kpl5SWY,That's How a Toilet Works,2020-03-06T11:00:02Z
lysGVh4864A,6 Tips to Choose a Seat Depending on Your Flight,2020-03-06T03:00:06Z
ZopSotMnPmo,11 Tricky Riddles to See If You Can Survive,2020-03-05T11:00:07Z
XN6mFbeSPgs,18 Details Flight Attendants Notice About You in 3 Seconds,2020-03-05T03:00:09Z
yiqcOUQKtF0,Are There Snakes in Hawaii? Turns Out Yes But Special,2020-03-04T17:00:16Z
9PSMEhFaSco,A Simple Test to Check How Good Your Eyes Are,2020-03-04T15:39:06Z
fG3l16ZczmY,"Rich People Think Different, I Adopted Rich People's Habits",2020-03-04T11:00:10Z
k8Qia6tKRi8,13 Popular Countries That Don't Have Trains,2020-03-04T03:00:03Z
8kAmg5ApphM,21 Little-Known Tricks to Buy Cheap Airplane Tickets,2020-03-03T17:00:03Z
7xa0fihgOg8,Pet Sleep Positions Show Their Relationship with You,2020-03-03T11:00:00Z
hfoxL8xuWbw,How Gadgets Have Finally Changed Our Body Shape,2020-03-03T03:00:07Z
veIl4S774p0,50 New Things Discovered in the Last Decade,2020-03-02T17:00:16Z
h_k02scUCu0,55 Quick Body Facts That Will Make Your Jaw Drop,2020-03-02T03:00:06Z
gsLAwnnY4hI,How Ships Stop If They Don't Have Brakes,2020-03-01T17:00:09Z
vzBR3Oe0I7M,40 Rare Car Facts Most Drivers Never Heard About,2020-03-01T11:00:14Z
J_l622AkPlA,Drones Vs. Airplanes,2020-03-01T03:00:05Z
fDkI68ItoYM,The Shortest and Longest Lifespans of Animals,2020-02-29T17:00:13Z
f90jKkqorEs,"Stop Putting Toilet Paper on Public Toilets, Here's Why",2020-02-29T11:00:08Z
zVIyblIr2-0,19 Little-Known Tips for Drivers to Stay Safe on the Road,2020-02-29T03:00:05Z
bx_ZleUGEos,17 Things Whose Original Purposes Never Entered Your Mind,2020-02-28T11:00:14Z
6N8D_B8TsJA,Here's Your Smartphone in 2030,2020-02-27T11:00:01Z
zquld7bXiVI,What If Number Zero Disappears for a Day,2020-02-27T03:00:18Z
urTS1DFVH6g,15 Workout Mistakes People Make at Home,2020-02-26T17:00:16Z
pC8skw31jfo,Don't Put Coffee In Your Luggage and 23 Other Tips,2020-02-26T11:00:21Z
EPHAyqx443Y,"No One Needs to Arrive 2 Hours Before Flight, Here's Why",2020-02-26T03:00:00Z
cbcA7tAjvs4,The Most Extreme Sleeping Hours Among Animals,2020-02-25T17:00:11Z
3lXO7CL9waI,The Biggest Collection of Jaw-Dropping Facts,2020-02-25T15:59:49Z
FHe_wxr-_Es,3 Surprising Things About Jet Lag Pilots Don't Share,2020-02-25T11:00:02Z
HhdH-a0S72k,Why All Phones Got Rid of Their Headphone Jacks,2020-02-25T03:00:02Z
BF6PzHluJdg,The Secret Place Where Pilots Sleep While Flying,2020-02-24T17:00:02Z
gWxUaXhkPgQ,Old Vs. Modern Smartphones,2020-02-24T11:00:06Z
muozunpqdDs,11 Important Details Pilots Notice While Flying As Passengers,2020-02-24T03:00:12Z
r1akIJbAfrQ,"Don't Use Your Phone While Charging, Here's Why",2020-02-23T17:00:13Z
xWQoUxvko0Q,Always Touch Your Car Before Pumping Gas,2020-02-23T11:00:20Z
yqgRokjsVIA,"A Janitor Kept His $8,000,000 a Secret His Whole Life",2020-02-23T03:00:09Z
ydfrYtrZQ94,"Don't Sleep When Planes Take Off or Land, Here's the Answer",2020-02-22T17:00:15Z
CtYms1RyVjM,9 Riddles That'll Stump You Unless You're Intelligent,2020-02-22T11:00:03Z
-rzGNVsf57g,16 Body Reactions Make You Feel Awkward But Amaze Scientists,2020-02-22T03:00:00Z
eVRcSSNKE8Y,18 Signs Burglars Are Watching Your House Every Day,2020-02-21T17:00:13Z
89JStIrH6nM,What If It Rained in One Gigantic Drop,2020-02-21T11:00:00Z
7fCRa6W1EYQ,"Put Wet Wipes in the Washer, See What Happens to Your Clothes",2020-02-21T03:00:00Z
9COJqwxR2-E,26 Psychological Tricks to Convince People to Do What You Want,2020-02-20T17:00:01Z
ZOCa4KnkiGo,Why Soap Foam Can Only Be White,2020-02-20T11:00:13Z
D4ThlaeaFTk,"There Is No Sense to Install Cameras on Airplanes, Here's Why",2020-02-20T03:00:01Z
PKuQC7pvCgs,18 Amazing Anti-Theft Tips to Protect Your Car With 99%,2020-02-19T17:00:09Z
qujb-A2cKs4,How to Solve a 2x2 Rubik's Cube in a Minute | The Quickest Tutorial,2020-02-19T11:00:51Z
dQqLf1O-Cx8,That's Why Airplanes Seem Spacious (But They Are Not),2020-02-19T03:00:04Z
D2kkG75WPWI,"Answer One Riddle, Test Your Level of Intelligence",2020-02-18T18:10:01Z
gDQxzNzOwdU,Why Bathroom Doors Open Inward And 15 Other Secrets,2020-02-18T17:00:18Z
VM4j2n1clH4,Why Airplanes Make Hard Landings on Purpose,2020-02-18T11:00:03Z
2icKKNMUNKE,24 Little-Known Tips to Boost Your Laptop's Speed,2020-02-18T03:00:00Z
67Ss3F5-n6s,"Park Your Car Facing East in Winter, and You'll Never Be Late",2020-02-17T17:00:04Z
pRNRqfq1_kM,"Don't Leave a Laptop in Your Car, Here's Why",2020-02-17T11:00:10Z
7TxUbHa3x28,18 Things Even the Politest Taxi Driver Won't Tell You About,2020-02-17T03:00:00Z
hY9Al_fRzik,What Happens When You Flush the Airplane Toilet,2020-02-16T17:00:08Z
CsnyIK7RG2s,20 Gym Mistakes Most People Make Every Day,2020-02-16T11:00:04Z
uVZ9qPTrU5k,25 Tricks Manufacturers Use But You Won't Fall for It Anymore,2020-02-16T03:00:06Z
bNCT3hiCn1o,30+ Tricks to Pass Your Driving Test Easier,2020-02-15T17:00:07Z
QuV4fON5U9Y,What If a Day Only Had 6 Hours,2020-02-15T11:00:08Z
9vZO2OIPzwE,19 Times No Need to Pay for an Upgrade,2020-02-15T03:00:00Z
fDxXXzv6YvU,20+ Tricks to Charge Phone Battery Faster and Safer,2020-02-14T17:00:13Z
UQiVEK6Zoe0,From Smallest to Largest Game Fields in the World,2020-02-14T03:00:06Z
a2ZdGRGdZZY,17 Quick Tips to Charge Your Phone As Fast As Possible,2020-02-13T17:00:01Z
nzR2nLqT4mM,All Airplanes Actually Have Only One Wing,2020-02-13T11:00:09Z
OBWIMI8ANWg,14 Simple Tricks to Survive Any Extreme Situation,2020-02-13T03:00:04Z
p0pl2Lm3Rek,Why Dogs Eat Grass and 33 Jaw-Dropping Facts,2020-02-12T17:00:12Z
R57GfUjlvZY,19 Mistakes That Make Your Smartphone Age Sooner,2020-02-12T11:00:06Z
aaB6by_27Hs,That's Why These Seats Are the Best a Movie Theater,2020-02-12T03:00:00Z
Rvui9vc_Bjs,The Unexpected Reason Why Escalators Have Brushes,2020-02-11T17:00:07Z
TYQTr980Nac,Why Big Cities Are Full of Rats,2020-02-11T11:00:04Z
xJQ-0EDQWmM,"No One Should Ever Sleep with a Ponytail, Here's Why",2020-02-11T03:00:06Z
5AVZq2VQvKw,"Don't Walk Under the Plane Wings, Here's Why",2020-02-10T17:00:00Z
JgkQUrMay3w,20+ Easy Mind Tricks That Make People Like You,2020-02-10T11:00:08Z
9mdIBB-XcWI,The North Doesn't Always Have to Be Up,2020-02-10T03:00:01Z
9fpF1nocKmY,Tricky Riddles 1% Solve Easily But 99% Fail to,2020-02-09T21:17:08Z
nFfjbPtgRis,21 Quick Tricks to Make Your Phone Battery Last Longer,2020-02-09T17:00:19Z
nq2meLptRLI,Why You Rarely See Other Airplanes While Flying,2020-02-09T11:00:17Z
lHI3fotT0dY,14 Questions About Smartphones You Always Wanted to Ask,2020-02-09T03:00:03Z
fnQLe4B_zT0,25 Riddles That Will Make You Sound Smarter,2020-02-08T17:00:08Z
6HdsiNVn-Hw,28 Online Texting Games to Play With Your Friends,2020-02-08T11:00:01Z
J58HFQBKZJo,5 Ways to Tell If You're Chatting with a Bot,2020-02-08T03:00:02Z
eQ1WaeMOAUY,Scientists Have Found the Lowest Land on Earth,2020-02-07T17:00:09Z
Nw85LZA-vB0,26 Short Facts That Explain Lots of Confusing Things,2020-02-07T11:00:05Z
SZ3eJbl8GUE,Why No One Should Dim a Phone Screen,2020-02-07T03:00:02Z
sT5B-zoBcNc,Modern Planes Vs. Old Planes,2020-02-06T17:00:30Z
YXcV1756ao8,The Most Expensive Dog Breeds in India 2020,2020-02-06T11:00:13Z
VLGwa78F7WQ,40 Tough Riddles That Will Prove You're Smart,2020-02-06T03:00:03Z
RFBzBu3brbw,How Much It Would Cost to Build Famous Landmarks Today,2020-02-05T17:00:06Z
xNyezdI8yP0,That's Why Your Phone Doesn't Work In Crowds,2020-02-05T11:00:13Z
ATlw4FskKo0,"If You Crack Two of These Riddles, You're 70% Smarter Than Others",2020-02-05T03:00:01Z
MhnOu28Fcas,What If You Laughed for 24 Hours Straight,2020-02-04T17:00:09Z
2dopcZLJIeM,Why Some Planes Get Strange Names,2020-02-04T03:00:01Z
KAMx1iLs9t8,9 Amazing Events  That Happened Only Once,2020-02-03T17:00:06Z
DCYGQJyuJ_g,The World's Only 7-Star Hotel Inside,2020-02-03T11:00:02Z
AiE_BZYjB4I,That's How Cruise Ships Can Stay Upright in Any Weather,2020-02-03T03:00:02Z
-vpzVxMrqdE,50 Quick Riddles That Will Increase Your Intelligence,2020-02-02T17:00:00Z
nw6VMKw6NLo,20 Easy Tricks to Protect Your House When You're Out,2020-02-02T11:00:11Z
o6XGmx9zzzA,How to Overcome a Fear of Spider Quickly,2020-02-02T03:00:05Z
xNtRf20aFiQ,What If You Could See Different Things from Each Eye,2020-02-01T17:00:12Z
qfKWo753JjE,16 Tricks to Make Your Phone Battery Last Longer,2020-02-01T11:00:10Z
UwiyXK_ofak,22 Free Things You Can Take from a Hotel Room,2020-02-01T03:00:05Z
pQEkCvYIkYM,Trains Have Changed Over 200 Years,2020-01-31T17:00:13Z
FumR_0myOqU,That's How Your Package Gets to Your Door Overnight,2020-01-31T11:00:02Z
h2xjww7Z0hw,Why Airplanes Don't Have Shoulder Seat Belts But Cars Do,2020-01-31T03:00:10Z
W0y6Sdcbg60,10+ Quick Car Tricks That Will Make You Look Smarter,2020-01-30T11:00:04Z
eSlYJj_PWvE,They've Found Black Holes in the Atlantic Ocean,2020-01-30T03:00:07Z
_wg3C-i5F5U,The Truth About Airplane Mode and 20 Myths About Your Phone,2020-01-29T17:00:11Z
ktX2LqnDIB4,23 Ordinary Things With Unusual Hidden Uses,2020-01-29T03:00:05Z
2Gl22mYiFDg,20 Most Extreme Comparisons You've Ever Seen,2020-01-28T17:00:00Z
A3hr-I3c1vE,The Real Reason Why Trains Can't Go Uphill,2020-01-28T11:00:02Z
SY_QDjkP1_0,What If You Flushed Toilets with Saltwater,2020-01-28T03:00:06Z
KCNO5QoK_6A,How to Find a Megalodon Tooth And How Much It's Worth,2020-01-27T11:00:07Z
c3aDhVugheg,We Understood Why Plane Seats Are So Small,2020-01-27T03:00:11Z
bD4BvQ63BgY,"Planes Can Fly Without Their Engines, Here's How",2020-01-26T17:00:07Z
yz_E8Et_JuY,Which Zodiac Signs Make the Best First Impression,2020-01-26T11:00:18Z
-HdL2p_mJh0,Why So Many Animals Are Black And White,2020-01-26T03:00:00Z
WQlgCDsXC7Q,4 Pilots Who Managed to Land Right On the Road,2020-01-25T17:00:06Z
2d0LBN0aJcc,What If All Volcanoes on Earth Start Erupting at Once,2020-01-25T11:00:01Z
atz5m4E844g,18 Useful Shortcuts You Might Not Know About,2020-01-25T03:00:00Z
f7yMbY29FE0,36 Rare Animal Facts You Forgot to Google,2020-01-24T17:00:22Z
REwxTIJM4Qs,10+ Sure Ways to Stop Hiccups in No Time,2020-01-24T11:00:04Z
lhZAp9S72OM,How the Earth Once Swallowed Its Ocean,2020-01-23T17:00:11Z
n6dbT9StGCE,That's Why Pluto Is Not a Planet Anymore,2020-01-23T11:00:07Z
-sXx98obL90,12 Natural Ways to Get Rid of Cockroaches Permanently,2020-01-23T03:00:00Z
1Kgr_IW1eGI,That's How a Snake Gets into Your Bathroom,2020-01-22T17:00:00Z
DvTgQfpwcM4,23 Flight Secrets Airline Don't Want You to Know,2020-01-22T11:00:03Z
s9505_y84DA,20 Ways We Use GPS Without Knowing It,2020-01-21T17:00:12Z
h5bVVmApgb4,Why You Board the Plane from the Left,2020-01-21T03:00:02Z
dc9ScT3CKos,That's Why You Still Need Pay Phones in Cities,2020-01-20T17:00:15Z
0MSoJATlTrQ,Why the Earth's Core Is Hotter Than the Sun,2020-01-20T11:00:00Z
CDO_l4wX9Qs,That's Why Smartphones Are Rectangular,2020-01-19T17:00:04Z
iVhKtHP7hSQ,Antarctica Was Actually Tropical and Green,2020-01-19T11:00:08Z
nNGbWiT7EIE,What If You Knew Absolutely Everything in the World,2020-01-18T17:00:13Z
VAjbkLKGhMc,The Right Way to Catch a Snake in Your House,2020-01-18T11:00:08Z
5FYEHJhCDYc,That's Why There Is No E in the Grading Scale,2020-01-18T03:00:00Z
33yC1RV3leE,What if All People Lost Their Jobs?,2020-01-17T03:00:00Z
